time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1765497439.892041,forward,-69,-69,341.3125,32,37
1765497439.9421575,forward,-70,-74,341.375,31,37
1765497439.9922748,forward,-74,-72,341.4375,32,37
1765497440.042412,forward,-69,-71,341.4375,31,37
1765497440.0925267,forward,-70,-73,341.5625,31,37
1765497440.142645,forward,-69,-71,341.5625,31,37
1765497440.1927624,forward,-70,-70,341.5,32,35
1765497440.2428787,forward,-71,-69,341.5625,32,34
1765497440.2930145,forward,-71,-69,341.5625,32,34
1765497440.3431127,forward,-71,-68,341.5,32,35
1765497440.3932292,forward,-71,-67,341.5,32,35
1765497440.443346,forward,-70,-68,341.5,32,35
1765497440.4934626,forward,-71,-68,341.4375,32,35
1765497440.5435941,forward,-70,-68,341.4375,32,35
1765497440.5937128,forward,-72,-68,341.375,32,35
1765497440.6438303,forward,-70,-68,341.375,32,35
1765497440.6939466,forward,-69,-67,341.375,32,35
1765497440.7440612,forward,-70,-67,341.3125,32,34
1765497440.7941942,forward,-69,-67,341.3125,32,35
1765497440.844317,forward,-69,-68,341.3125,32,35
1765497440.8944361,forward,-69,-68,341.375,32,35
1765497440.944553,forward,-70,-69,341.4375,32,35
1765497440.994668,forward,-70,-68,341.375,32,35
1765497441.0448027,forward,-70,-72,341.4375,31,37
1765497441.0949178,forward,-70,-68,341.375,32,35
1765497441.1450338,forward,-68,-68,341.375,32,37
1765497441.195154,forward,-70,-69,341.375,32,35
1765497441.2452729,forward,-75,-75,341.4375,31,37
1765497441.2953916,forward,-71,-64,341.4375,32,34
1765497441.34551,forward,-69,-71,341.4375,31,37
1765497441.3956275,forward,-70,-69,341.5,32,35
1765497441.445743,forward,-71,-69,341.5,32,35
1765497441.4958792,forward,-71,-68,341.4375,32,35
1765497441.545995,forward,-71,-67,341.375,32,35
1765497441.596112,forward,-70,-67,341.5,32,35
1765497441.6462286,forward,-69,-67,341.4375,32,35
1765497441.696343,forward,-69,-71,341.375,32,37
1765497441.7464674,forward,-70,-68,341.375,32,35
1765497441.7965972,forward,-68,-70,341.4375,31,37
1765497441.8467162,forward,-68,-69,341.5,32,37
1765497441.8968332,forward,-69,-70,341.5625,31,35
1765497441.946951,forward,-69,-70,341.5,31,35
1765497441.9970803,forward,-69,-71,341.625,31,35
1765497442.0471992,forward,-69,-67,341.5625,31,34
1765497442.097312,forward,-69,-68,341.5625,31,34
1765497442.1474297,forward,-68,-66,341.5625,32,34
1765497442.1975467,forward,-69,-67,341.5625,31,34
1765497442.2476811,forward,-69,-65,341.5625,31,34
1765497442.297797,forward,-68,-66,341.5625,32,34
1765497442.3479133,forward,-69,-66,341.5625,31,34
1765497442.3980289,forward,-69,-65,341.5625,31,34
1765497442.4481454,forward,-68,-67,341.4375,32,35
1765497442.4982758,forward,-73,-70,341.5625,32,35
