label,delta_encL,delta_encR,heading,cmdL,cmdR,heading_error,
forward,-17,-16,304.4375,10,12,0.1875,
forward,-17,-15,304.4375,10,12,0.1875,
forward,-17,-17,304.375,10,13,0.25,
forward,-18,-17,304.375,10,13,0.25,
forward,-17,-17,304.375,10,13,0.25,
forward,-18,-17,304.3125,10,14,0.3125,
forward,-18,-18,304.3125,10,14,0.3125,
forward,-17,-18,304.3125,10,14,0.3125,
forward,-19,-18,304.3125,10,14,0.3125,
forward,-19,-19,304.25,10,15,0.375,
forward,-19,-19,304.25,10,15,0.375,
forward,-19,-21,304.25,10,15,0.375,
forward,-18,-21,304.1875,10,15,0.4375,
forward,-21,-22,304.1875,10,16,0.4375,
forward,-20,-23,304.25,10,16,0.375,
forward,-21,-22,304.25,10,16,0.375,
forward,-22,-21,304.25,10,17,0.375,
forward,-20,-22,304.25,10,17,0.375,
forward,-20,-23,304.3125,10,17,0.3125,
forward,-22,-22,304.25,10,18,0.375,
forward,-20,-24,304.375,10,18,0.25,
forward,-22,-24,304.5,10,18,0.125,
forward,-22,-24,304.4375,10,18,0.1875,
forward,-22,-25,304.5,10,19,0.125,
forward,-22,-25,304.625,10,19,0,
forward,-24,-27,304.625,10,19,0,
forward,-23,-26,304.6875,10,18,-0.0625,
forward,-23,-24,304.75,10,18,-0.125,
forward,-23,-24,304.75,10,18,-0.125,
forward,-23,-26,304.8125,10,18,-0.1875,
forward,-23,-24,304.875,10,17,-0.25,
forward,-22,-23,304.875,10,17,-0.25,
forward,-23,-23,305,10,17,-0.375,
forward,-22,-22,305,10,17,-0.375,
forward,-21,-21,305,10,16,-0.375,
forward,-21,-21,304.9375,10,16,-0.3125,
forward,-22,-22,305,10,16,-0.375,
forward,-22,-20,305,10,15,-0.375,
forward,-20,-20,305,10,15,-0.375,
forward,-21,-21,305,10,15,-0.375,
forward,-21,-20,305,10,15,-0.375,
forward,-19,-18,305,10,14,-0.375,
forward,-19,-20,305,10,14,-0.375,
forward,-18,-19,305.0625,10,14,-0.4375,
forward,-20,-19,305,10,13,-0.375,
forward,-18,-18,305,10,13,-0.375,
forward,-19,-19,305.0625,10,13,-0.4375,
forward,-19,-19,305.0625,10,12,-0.4375,
forward,-19,-17,305,10,12,-0.375,
forward,-19,-16,304.9375,10,12,-0.3125,
forward,-18,-18,304.9375,10,11,-0.3125,
forward,-18,-17,304.9375,10,11,-0.3125,
forward,-19,-15,304.9375,10,11,-0.3125,
forward,-17,-15,304.8125,10,10,-0.1875,
forward,-15,-15,304.8125,10,10,-0.1875,
forward,-17,-15,304.8125,10,10,-0.1875,
forward,-17,-15,304.75,10,9,-0.125,
forward,-16,-14,304.75,10,9,-0.125,
forward,-16,-14,304.75,10,9,-0.125,
forward,-14,-13,304.6875,10,8,-0.0625,
forward,-16,-14,304.75,10,8,-0.125,
forward,-15,-12,304.6875,10,8,-0.0625,
forward,-16,-12,304.6875,10,7,-0.0625,
forward,-15,-13,304.625,10,7,0,
forward,-15,-10,304.5625,10,7,0.0625,
forward,-14,-12,304.5625,10,8,0.0625,
forward,-14,-11,304.4375,10,8,0.1875,
forward,-13,-11,304.4375,10,8,0.1875,
forward,-13,-13,304.375,10,8,0.25,
forward,-13,-12,304.375,10,9,0.25,
forward,-14,-13,304.3125,10,9,0.3125,
forward,-14,-14,304.25,10,9,0.375,
forward,-14,-12,304.1875,10,10,0.4375,
forward,-14,-15,304.25,10,10,0.375,
forward,-14,-15,304.1875,10,10,0.4375,
forward,-16,-14,304.1875,10,11,0.4375,
forward,-14,-13,304.0625,10,11,0.5625,
forward,-14,-14,304.0625,10,11,0.5625,
forward,-15,-15,304.0625,10,11,0.5625,
forward,-16,-16,304.0625,10,12,0.5625,
forward,-16,-16,304.0625,10,12,0.5625,
forward,-16,-16,304,10,12,0.625,
forward,-17,-17,304,10,12,0.625,
forward,-18,-18,304,10,13,0.625,
forward,-19,-18,303.9375,10,13,0.6875,
forward,-18,-19,304,10,13,0.625,
forward,-19,-18,303.9375,10,13,0.6875,
forward,-18,-19,303.9375,10,14,0.6875,
forward,-19,-19,303.9375,10,14,0.6875,
forward,-17,-19,303.9375,10,14,0.6875,
forward,-19,-19,303.9375,10,15,0.6875,
forward,-19,-20,303.875,10,15,0.75,
forward,-19,-21,304,10,15,0.625,
forward,-19,-20,303.9375,10,15,0.6875,
forward,-19,-22,303.9375,10,16,0.6875,
forward,-20,-23,304,10,16,0.625,
forward,-20,-24,304.125,10,16,0.5,
forward,-21,-21,304.0625,10,17,0.5625,
forward,-21,-23,304.125,10,17,0.5,
forward,-21,-24,304.25,10,17,0.375,
forward,-22,-22,304.1875,10,17,0.4375,
forward,-22,-23,304.1875,10,18,0.4375,
forward,-22,-24,304.3125,10,18,0.3125,
forward,-21,-23,304.375,10,18,0.25,
forward,-22,-23,304.375,10,19,0.25,
forward,-22,-26,304.4375,10,19,0.1875,
forward,-24,-26,304.5625,10,19,0.0625,
forward,-23,-23,304.5,10,20,0.125,
forward,-24,-26,304.5,10,20,0.125,
forward,-24,-25,304.5625,10,20,0.0625,
forward,-23,-25,304.625,10,20,0,
forward,-23,-26,304.6875,10,19,-0.0625,
forward,-24,-26,304.75,10,19,-0.125,
forward,-22,-23,304.8125,10,19,-0.1875,
forward,-22,-23,304.875,10,19,-0.25,
forward,-22,-25,304.875,10,18,-0.25,
forward,-22,-23,304.9375,10,18,-0.3125,
forward,-22,-24,304.875,10,18,-0.25,
forward,-22,-25,305,10,18,-0.375,
forward,-22,-23,305,10,17,-0.375,
forward,-22,-21,304.9375,10,17,-0.3125,
forward,-22,-23,304.9375,10,17,-0.3125,
forward,-22,-22,304.9375,10,17,-0.3125,
forward,-22,-22,304.9375,10,16,-0.3125,
forward,-22,-22,304.9375,10,16,-0.3125,
forward,-21,-21,304.9375,10,16,-0.3125,
forward,-21,-22,304.9375,10,16,-0.3125,
forward,-22,-21,305,10,15,-0.375,
forward,-20,-22,305,10,15,-0.375,
forward,-22,-23,305,10,15,-0.375,
forward,-22,-21,305.0625,10,14,-0.4375,
forward,-21,-20,305.0625,10,14,-0.4375,
forward,-20,-19,305,10,14,-0.375,
forward,-20,-20,305,10,14,-0.375,
forward,-20,-20,304.9375,10,13,-0.3125,
forward,-20,-18,304.9375,10,13,-0.3125,
forward,-20,-18,304.875,10,13,-0.25,
forward,-19,-19,304.875,10,12,-0.25,
forward,-19,-17,304.8125,10,12,-0.1875,
forward,-19,-16,304.75,10,12,-0.125,
forward,-19,-17,304.75,10,12,-0.125,
forward,-17,-17,304.75,10,11,-0.125,
forward,-18,-16,304.6875,10,11,-0.0625,
forward,-18,-16,304.625,10,11,0,
forward,-17,-16,304.5625,10,12,0.0625,
forward,-18,-18,304.625,10,12,0,
forward,-18,-18,304.5625,10,12,0.0625,
forward,-18,-17,304.5625,10,13,0.0625,
forward,-18,-18,304.5,10,13,0.125,
forward,-19,-19,304.5,10,13,0.125,
forward,-20,-20,304.4375,10,14,0.1875,
forward,-17,-18,304.5,10,14,0.125,
forward,-20,-17,304.375,10,14,0.25,
forward,-19,-20,304.4375,10,14,0.1875,
forward,-18,-21,304.4375,10,15,0.1875,
forward,-18,-20,304.5,10,15,0.125,
forward,-19,-20,304.4375,10,15,0.1875,
forward,-21,-24,304.5,10,15,0.125,
forward,-19,-22,304.5625,10,16,0.0625,
forward,-23,-21,304.5625,10,16,0.0625,
forward,-20,-22,304.5625,10,16,0.0625,
forward,-21,-23,304.625,10,16,0,
forward,-22,-22,304.625,10,16,0,
forward,-21,-21,304.6875,10,16,-0.0625,
forward,-22,-23,304.75,10,16,-0.125,
forward,-21,-22,304.75,10,16,-0.125,
forward,-21,-21,304.8125,10,15,-0.1875,
forward,-21,-22,304.875,10,15,-0.25,
forward,-21,-20,304.875,10,15,-0.25,
forward,-21,-20,304.875,10,14,-0.25,
forward,-20,-19,304.875,10,14,-0.25,
forward,-21,-20,304.8125,10,14,-0.1875,
forward,-20,-20,304.875,10,14,-0.25,
forward,-20,-20,304.8125,10,13,-0.1875,
forward,-20,-18,304.8125,10,13,-0.1875,
forward,-20,-20,304.875,10,13,-0.25,
forward,-20,-18,304.8125,10,13,-0.1875,
forward,-20,-18,304.8125,10,12,-0.1875,
forward,-18,-16,304.8125,10,12,-0.1875,
forward,-18,-17,304.8125,10,12,-0.1875,
forward,0,0,347,10,10,0,2nd
forward,-2,-1,347,10,10,0,
forward,-9,-6,346.875,10,10,0.125,
forward,-6,-9,346.9375,10,10,0.0625,
forward,-11,-9,346.9375,10,10,0.0625,
forward,-10,-10,346.875,10,10,0.125,
forward,-12,-11,346.875,10,10,0.125,
forward,-12,-12,346.875,10,10,0.125,
forward,-13,-13,346.875,10,10,0.125,
forward,-15,-15,346.8125,10,10,0.1875,
forward,-13,-12,346.8125,10,10,0.1875,
forward,-14,-13,346.75,10,10,0.25,
forward,-15,-14,346.75,10,10,0.25,
forward,-16,-15,346.6875,10,11,0.3125,
forward,-16,-15,346.6875,10,11,0.3125,
forward,-16,-16,346.625,10,11,0.375,
forward,-15,-14,346.625,10,12,0.375,
forward,-17,-16,346.5625,10,12,0.4375,
forward,-16,-17,346.5625,10,12,0.4375,
forward,-17,-17,346.5625,10,12,0.4375,
forward,-17,-15,346.5625,10,13,0.4375,
forward,-17,-17,346.5625,10,13,0.4375,
forward,-17,-17,346.5625,10,13,0.4375,
forward,-18,-18,346.5625,10,13,0.4375,
forward,-17,-17,346.5625,10,14,0.4375,
forward,-18,-18,346.5625,10,14,0.4375,
forward,-19,-20,346.625,10,14,0.375,
forward,-18,-20,346.625,10,15,0.375,
forward,-19,-20,346.625,10,15,0.375,
forward,-19,-22,346.625,10,15,0.375,
forward,-18,-21,346.6875,10,15,0.3125,
forward,-20,-23,346.75,10,15,0.25,
forward,-19,-22,346.75,10,15,0.25,
forward,-20,-22,346.8125,10,15,0.1875,
forward,-21,-21,346.8125,10,15,0.1875,
forward,-20,-21,346.8125,10,15,0.1875,
forward,-20,-21,346.875,10,15,0.125,
forward,-20,-21,346.875,10,15,0.125,
forward,-20,-22,346.9375,10,15,0.0625,
forward,-20,-20,346.9375,10,15,0.0625,
forward,-20,-20,346.9375,10,15,0.0625,
forward,-20,-20,346.9375,10,15,0.0625,
forward,-20,-20,346.9375,10,15,0.0625,
forward,-19,-20,346.9375,10,15,0.0625,
forward,-19,-19,346.9375,10,15,0.0625,
forward,-20,-20,346.9375,10,15,0.0625,
forward,-20,-20,346.9375,10,15,0.0625,
forward,-22,-20,346.9375,10,15,0.0625,
forward,-20,-20,346.875,10,15,0.125,
forward,-20,-21,346.9375,10,15,0.0625,
forward,-20,-19,346.9375,10,15,0.0625,
forward,-20,-19,346.9375,10,15,0.0625,
forward,-21,-21,346.875,10,15,0.125,
forward,-19,-21,346.9375,10,15,0.0625,
forward,-20,-20,346.9375,10,15,0.0625,
forward,-20,-21,346.9375,10,15,0.0625,
forward,-20,-24,346.9375,10,15,0.0625,
forward,-20,-21,347,10,15,0,
forward,-20,-20,347,10,15,0,
forward,-21,-22,347,10,15,0,
forward,-20,-20,347.0625,10,15,-0.0625,
forward,-20,-21,347.0625,10,15,-0.0625,
forward,-21,-21,347.0625,10,15,-0.0625,
forward,-20,-22,347.125,10,15,-0.125,
forward,-21,-22,347.125,10,15,-0.125,
forward,-21,-22,347.125,10,15,-0.125,
forward,-22,-21,347.125,10,15,-0.125,
forward,-20,-19,347.125,10,15,-0.125,
forward,-21,-20,347.1875,10,15,-0.1875,
forward,-21,-20,347.125,10,15,-0.125,
forward,-20,-20,347.125,10,15,-0.125,
forward,-20,-19,347.1875,10,15,-0.1875,
forward,-20,-20,347.1875,10,15,-0.1875,
forward,-20,-19,347.1875,10,15,-0.1875,
forward,-19,-20,347.1875,10,15,-0.1875,
forward,-18,-19,347.1875,10,15,-0.1875,
forward,-20,-20,347.1875,10,15,-0.1875,
forward,-19,-21,347.1875,10,15,-0.1875,
forward,-20,-19,347.1875,10,15,-0.1875,
forward,-20,-20,347.125,10,15,-0.125,
forward,-21,-21,347.0625,10,15,-0.0625,
forward,-20,-20,347.0625,10,15,-0.0625,
forward,-20,-20,347.0625,10,15,-0.0625,
forward,-21,-21,347,10,15,0,
forward,-20,-21,347,10,15,0,
forward,-20,-19,347,10,15,0,
forward,-20,-20,347,10,15,0,
forward,-20,-21,347,10,15,0,
forward,-20,-20,347.0625,10,15,-0.0625,
forward,-19,-20,347.0625,10,15,-0.0625,
forward,-20,-20,347.0625,10,15,-0.0625,
forward,-21,-21,347.1875,10,15,-0.1875,
forward,-19,-21,347.1875,10,15,-0.1875,
forward,-20,-20,347.1875,10,15,-0.1875,
forward,-20,-22,347.25,10,15,-0.25,
forward,-21,-21,347.25,10,15,-0.25,
forward,-20,-21,347.25,10,15,-0.25,
forward,-20,-21,347.25,10,15,-0.25,
forward,-20,-21,347.3125,10,14,-0.3125,
forward,-22,-21,347.3125,10,14,-0.3125,
forward,-20,-20,347.3125,10,14,-0.3125,
forward,-19,-22,347.375,10,13,-0.375,
forward,-20,-20,347.375,10,13,-0.375,
forward,-19,-18,347.375,10,13,-0.375,
forward,-18,-18,347.375,10,12,-0.375,
forward,-19,-16,347.375,10,12,-0.375,
forward,-19,-17,347.375,10,12,-0.375,
forward,-18,-17,347.375,10,12,-0.375,
forward,-17,-15,347.3125,10,11,-0.3125,
forward,-17,-15,347.3125,10,11,-0.3125,
forward,-17,-16,347.1875,10,11,-0.1875,
forward,-15,-15,347.25,10,11,-0.25,
forward,-18,-16,347.1875,10,11,-0.1875,
forward,-17,-15,347.1875,10,11,-0.1875,
forward,-17,-15,347.0625,10,11,-0.0625,
forward,-16,-17,347.0625,10,11,-0.0625,
forward,-16,-16,347.0625,10,11,-0.0625,
forward,-18,-16,347.0625,10,11,-0.0625,
forward,-17,-16,347,10,11,0,
forward,-17,-17,347,10,11,0,
forward,-16,-15,347.0625,10,11,-0.0625,
forward,-17,-17,347,10,11,0,
forward,-17,-16,347,10,11,0,
forward,-17,-16,347,10,11,0,
forward,-17,-16,347,10,11,0,
forward,-16,-15,347,10,11,0,
forward,-17,-16,347,10,11,0,
forward,-18,-17,347,10,11,0,
forward,-16,-16,347,10,11,0,
forward,-16,-15,347,10,11,0,
forward,-17,-16,347,10,11,0,
forward,-16,-17,347,10,11,0,
forward,-18,-16,347,10,11,0,
forward,-16,-17,347,10,11,0,
forward,-17,-17,347,10,11,0,
forward,-17,-17,347,10,11,0,
forward,-18,-17,347,10,11,0,
forward,-17,-16,346.9375,10,11,0.0625,
forward,-17,-14,346.9375,10,11,0.0625,
forward,-16,-16,346.875,10,11,0.125,
forward,-16,-15,346.875,10,11,0.125,
forward,-17,-15,346.875,10,11,0.125,
forward,-15,-14,346.875,10,11,0.125,
forward,-15,-14,346.875,10,11,0.125,
forward,-15,-14,346.875,10,11,0.125,
forward,-15,-14,346.875,10,11,0.125,
forward,-15,-14,346.8125,10,11,0.1875,
forward,-14,-14,346.8125,10,11,0.1875,
forward,-14,-13,346.8125,10,11,0.1875,
forward,-16,-16,346.8125,10,11,0.1875,
forward,-16,-15,346.75,10,11,0.25,
forward,-16,-14,346.6875,10,11,0.3125,
forward,-16,-14,346.6875,10,12,0.3125,
forward,-14,-15,346.625,10,12,0.375,
forward,-18,-18,346.5625,10,12,0.4375,
forward,-18,-16,346.5625,10,13,0.4375,
forward,-17,-15,346.5625,10,13,0.4375,
forward,-17,-17,346.5625,10,13,0.4375,
forward,-18,-19,346.5,10,13,0.5,
forward,-18,-19,346.5625,10,14,0.4375,
forward,-18,-17,346.5625,10,14,0.4375,
forward,-17,-19,346.5625,10,14,0.4375,
forward,-19,-19,346.5625,10,14,0.4375,
forward,-18,-20,346.5625,10,15,0.4375,
forward,-18,-19,346.625,10,15,0.375,
forward,-18,-20,346.625,10,15,0.375,
forward,-19,-21,346.625,10,15,0.375,
forward,-19,-21,346.6875,10,16,0.3125,
forward,-19,-21,346.6875,10,16,0.3125,
forward,-19,-23,346.75,10,16,0.25,
forward,-20,-22,346.8125,10,16,0.1875,
forward,-20,-23,346.875,10,16,0.125,
forward,-21,-22,346.875,10,16,0.125,
forward,-21,-21,346.9375,10,16,0.0625,
forward,-20,-21,346.9375,10,16,0.0625,
forward,-21,-22,347,10,16,0,
forward,-21,-23,347,10,16,0,
forward,-20,-21,347.0625,10,16,-0.0625,
forward,-22,-22,347.0625,10,16,-0.0625,
forward,-20,-22,347.125,10,16,-0.125,
forward,-22,-20,347.125,10,16,-0.125,
forward,-20,-20,347.125,10,16,-0.125,
forward,-20,-20,347.125,10,16,-0.125,
forward,-20,-20,347.125,10,16,-0.125,
forward,-19,-20,347.125,10,16,-0.125,
forward,-20,-21,347.125,10,16,-0.125,
forward,-20,-21,347.125,10,16,-0.125,
forward,-21,-23,347.125,10,16,-0.125,
forward,-19,-20,347.125,10,16,-0.125,
forward,-21,-22,347.0625,10,16,-0.0625,
forward,-21,-22,347.125,10,16,-0.125,
forward,-21,-21,347.125,10,16,-0.125,
forward,-20,-22,347.125,10,16,-0.125,
forward,-21,-22,347.125,10,16,-0.125,
forward,-21,-22,347.125,10,16,-0.125,
forward,-20,-22,347.1875,10,16,-0.1875,
forward,-21,-21,347.1875,10,16,-0.1875,
forward,-22,-22,347.25,10,16,-0.25,
forward,-21,-21,347.3125,10,16,-0.3125,
forward,-20,-21,347.25,10,16,-0.25,
forward,-20,-23,347.3125,10,15,-0.3125,
forward,-22,-21,347.375,10,15,-0.375,
forward,-20,-21,347.375,10,15,-0.375,
forward,-21,-20,347.375,10,14,-0.375,
forward,-21,-22,347.375,10,14,-0.375,
forward,-20,-19,347.375,10,14,-0.375,
forward,-20,-18,347.375,10,14,-0.375,
forward,-20,-19,347.375,10,13,-0.375,
forward,-19,-19,347.375,10,13,-0.375,
forward,-20,-18,347.3125,10,13,-0.3125,
forward,-19,-17,347.375,10,13,-0.375,
forward,-18,-16,347.3125,10,12,-0.3125,
forward,-17,-16,347.375,10,12,-0.375,
forward,-17,-16,347.3125,10,12,-0.3125,
forward,-17,-16,347.3125,10,12,-0.3125,
forward,-16,-16,347.3125,10,11,-0.3125,
forward,-17,-16,347.25,10,11,-0.25,
forward,-17,-16,347.1875,10,11,-0.1875,
forward,-17,-15,347.125,10,11,-0.125,
forward,-17,-15,347.0625,10,11,-0.0625,
forward,-16,-14,347.0625,10,11,-0.0625,
forward,-17,-16,347,10,11,0,
forward,-16,-16,347,10,11,0,
forward,-18,-15,346.9375,10,11,0.0625,
forward,-17,-17,346.9375,10,11,0.0625,
forward,-18,-16,346.9375,10,11,0.0625,
forward,-17,-16,346.9375,10,11,0.0625,
forward,-17,-16,346.875,10,11,0.125,
forward,-16,-15,346.875,10,11,0.125,
forward,-16,-15,346.875,10,11,0.125,
forward,-16,-16,346.875,10,11,0.125,
forward,-17,-17,346.875,10,11,0.125,
forward,-16,-15,346.875,10,11,0.125,
forward,-16,-17,346.8125,10,11,0.1875,
forward,-18,-17,346.875,10,11,0.125,
forward,-17,-16,346.875,10,11,0.125,
forward,-16,-18,346.875,10,11,0.125,
forward,-17,-16,346.875,10,11,0.125,
forward,-17,-17,346.875,10,11,0.125,
forward,-16,-17,346.875,10,11,0.125,
forward,-17,-17,346.875,10,11,0.125,
forward,-17,-17,346.875,10,11,0.125,
forward,-17,-17,346.875,10,11,0.125,
forward,-17,-16,346.875,10,11,0.125,
forward,-17,-17,346.875,10,11,0.125,
forward,-17,-17,346.875,10,11,0.125,
forward,-18,-18,346.875,10,11,0.125,
forward,-17,-17,346.875,10,11,0.125,
forward,-18,-16,346.9375,10,11,0.0625,
forward,-16,-17,346.9375,10,11,0.0625,
forward,-18,-17,346.875,10,11,0.125,
forward,-16,-15,346.875,10,11,0.125,
forward,-17,-15,346.875,10,11,0.125,
forward,-16,-16,346.875,10,11,0.125,
forward,-16,-16,346.875,10,11,0.125,
forward,-17,-15,346.8125,10,11,0.1875,
forward,-16,-15,346.75,10,11,0.25,
forward,-16,-14,346.75,10,11,0.25,
forward,-16,-16,346.75,10,11,0.25,
forward,-18,-18,346.6875,10,11,0.3125,
forward,-16,-15,346.6875,10,12,0.3125,
forward,-18,-15,346.625,10,12,0.375,
forward,-17,-18,346.625,10,12,0.375,
forward,-18,-18,346.625,10,13,0.375,
forward,-19,-18,346.625,10,13,0.375,
forward,-18,-18,346.625,10,13,0.375,
forward,-18,-18,346.625,10,14,0.375,
forward,-18,-22,346.625,10,14,0.375,
forward,-20,-20,346.625,10,14,0.375,
forward,-18,-18,346.625,10,14,0.375,
forward,-19,-22,346.6875,10,15,0.3125,
forward,-19,-22,346.6875,10,15,0.3125,
forward,-19,-20,346.6875,10,15,0.3125,
forward,-19,-22,346.6875,10,15,0.3125,
forward,-21,-22,346.75,10,15,0.25,
forward,-21,-22,346.75,10,15,0.25,
forward,-21,-20,346.75,10,15,0.25,
forward,-21,-22,346.8125,10,15,0.1875,
forward,-21,-22,346.8125,10,15,0.1875,
forward,-21,-21,346.8125,10,15,0.1875,
forward,-22,-20,346.8125,10,15,0.1875,
forward,-20,-20,346.875,10,15,0.125,
forward,-20,-20,346.875,10,15,0.125,
forward,-20,-20,346.875,10,15,0.125,
forward,-20,-19,346.9375,10,15,0.0625,
forward,-18,-19,346.9375,10,15,0.0625,
forward,-20,-19,346.9375,10,15,0.0625,
forward,-21,-22,346.9375,10,15,0.0625,
forward,-19,-19,346.9375,10,15,0.0625,
forward,-20,-21,346.9375,10,15,0.0625,
forward,-20,-20,346.9375,10,15,0.0625,
forward,-20,-22,346.875,10,15,0.125,
forward,-20,-19,346.875,10,15,0.125,
forward,-20,-21,346.875,10,15,0.125,
forward,-20,-19,346.8125,10,15,0.1875,
forward,-22,-21,346.8125,10,15,0.1875,
forward,-20,-20,346.8125,10,15,0.1875,
forward,-20,-20,346.75,10,15,0.25,
forward,-20,-20,346.75,10,15,0.25,
forward,-20,-20,346.8125,10,15,0.1875,
forward,-20,-20,346.8125,10,15,0.1875,
forward,-19,-20,346.8125,10,15,0.1875,
forward,-20,-21,346.875,10,15,0.125,
forward,-20,-21,346.875,10,15,0.125,
forward,-20,-20,346.9375,10,15,0.0625,
forward,-20,-22,346.9375,10,15,0.0625,
forward,-20,-22,347,10,15,0,
forward,-21,-20,347,10,15,0,
forward,-20,-22,347,10,15,0,
forward,-20,-22,347.0625,10,15,-0.0625,
forward,-20,-21,347.0625,10,15,-0.0625,
forward,-21,-20,347.0625,10,15,-0.0625,
forward,-20,-22,347.125,10,15,-0.125,
forward,-21,-23,347.125,10,15,-0.125,
forward,-22,-22,347.125,10,15,-0.125,
forward,-20,-22,347.1875,10,15,-0.1875,
forward,-20,-21,347.1875,10,15,-0.1875,
forward,-20,-20,347.25,10,15,-0.25,
forward,-20,-19,347.25,10,15,-0.25,
forward,-20,-21,347.25,10,15,-0.25,
forward,-20,-20,347.25,10,15,-0.25,
forward,-20,-19,347.25,10,15,-0.25,
forward,-19,-20,347.25,10,15,-0.25,
forward,-20,-21,347.1875,10,15,-0.1875,
forward,-21,-21,347.25,10,15,-0.25,
forward,-20,-20,347.25,10,15,-0.25,
forward,-20,-20,347.1875,10,15,-0.1875,
forward,-21,-22,347.125,10,15,-0.125,
forward,-21,-21,347.1875,10,15,-0.1875,
forward,-20,-19,347.1875,10,15,-0.1875,
forward,-20,-22,347.125,10,15,-0.125,
forward,-21,-22,347.1875,10,15,-0.1875,
forward,-20,-20,347.25,10,15,-0.25,
forward,-20,-20,347.25,10,15,-0.25,
forward,-21,-22,347.25,10,15,-0.25,
forward,-20,-21,347.3125,10,15,-0.3125,
forward,-20,-19,347.25,10,15,-0.25,
forward,-20,-22,347.25,10,15,-0.25,
forward,-21,-22,347.375,10,14,-0.375,
forward,-20,-21,347.375,10,14,-0.375,
forward,-21,-20,347.375,10,14,-0.375,
forward,-22,-22,347.375,10,13,-0.375,
forward,-20,-20,347.375,10,13,-0.375,
forward,-21,-19,347.375,10,13,-0.375,
forward,-20,-18,347.375,10,13,-0.375,
forward,-19,-18,347.375,10,12,-0.375,
forward,-19,-17,347.375,10,12,-0.375,
forward,-19,-17,347.375,10,12,-0.375,
forward,-19,-16,347.375,10,11,-0.375,
forward,-17,-14,347.375,10,11,-0.375,
forward,-16,-16,347.3125,10,11,-0.3125,
forward,-17,-16,347.3125,10,11,-0.3125,
forward,-17,-16,347.3125,10,10,-0.3125,
forward,-17,-15,347.3125,10,10,-0.3125,
forward,-16,-15,347.25,10,10,-0.25,
forward,-17,-15,347.25,10,10,-0.25,
forward,-17,-15,347.1875,10,10,-0.1875,
forward,-16,-14,347.0625,10,10,-0.0625,
forward,-15,-14,347,10,10,0,
forward,-16,-13,347,10,10,0,
forward,-16,-15,346.9375,10,10,0.0625,
forward,-16,-16,346.875,10,10,0.125,
forward,-18,-16,346.875,10,10,0.125,
forward,-16,-16,346.875,10,10,0.125,
forward,-16,-15,346.8125,10,10,0.1875,
forward,-16,-15,346.8125,10,10,0.1875,
forward,-16,-16,346.8125,10,10,0.1875,
forward,-15,-14,346.8125,10,10,0.1875,
forward,-16,-13,346.75,10,10,0.25,
forward,-16,-16,346.75,10,10,0.25,
forward,-15,-14,346.75,10,10,0.25,
forward,-16,-16,346.75,10,10,0.25,
forward,-15,-15,346.75,10,10,0.25,
forward,-16,-14,346.6875,10,11,0.3125,
forward,-16,-17,346.75,10,11,0.25,
forward,-16,-17,346.6875,10,11,0.3125,
forward,-17,-17,346.75,10,11,0.25,
forward,-17,-17,346.75,10,11,0.25,
forward,-17,-17,346.6875,10,11,0.3125,
forward,-17,-17,346.6875,10,11,0.3125,
forward,-17,-18,346.6875,10,12,0.3125,
forward,-18,-17,346.6875,10,12,0.3125,
forward,-17,-17,346.6875,10,12,0.3125,
forward,-17,-18,346.75,10,12,0.25,
forward,-19,-20,346.75,10,12,0.25,
forward,-19,-18,346.75,10,12,0.25,
forward,-18,-19,346.75,10,12,0.25,
forward,-18,-19,346.8125,10,12,0.1875,
forward,-19,-18,346.8125,10,12,0.1875,
forward,-19,-17,346.8125,10,12,0.1875,
forward,-17,-17,346.8125,10,12,0.1875,
forward,-17,-16,346.75,10,12,0.25,
forward,-17,-18,346.75,10,12,0.25,
forward,-18,-16,346.75,10,12,0.25,
forward,-19,-18,346.6875,10,12,0.3125,
